Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
3374;25.02.2025 16:56;TestAll Geo;330,19;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;280326,94;1134,81;7910,55;68,49;102330,88;1153,58;35520,33;188,12;396,65;35,37;<LOD;1366,25;2219,16;58,4;7840,94;135,45;9499,43;113,71;325,11;95,1;132,84;8,65;206,08;14,02;<LOD;27,35;<LOD;13,03;35,62;5,2;78,47;2,04;47,36;2,04;22,89;1,64;421;4,33;33,37;1,7;16,63;3,06;5,55;0,67;<LOD;3,52;<LOD;1,5;<LOD;1,78;7,08;2,52;<LOD;29,56;0,32;0,14;<LOD;30,71;<LOD;93,7;<LOD;1,84;641,21;18,73;39,61;6,53;475,51;12,43;62,6;5,02;<LOD;0,56;<LOD;4,84;<LOD;2,69;42,16;4,39;314;17,36;201,2;14,21;<LOD;41;<LOD;1,5;<LOD;1,5;<LOD;1,5;392,08;20,89;547010,06;2410,87
3373;25.02.2025 16:47;TestAll Geo;330,61;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;254081;1055,52;7704,56;67,85;97720,1;1144,55;37376,5;193,24;404,81;35,62;<LOD;1392,53;1749,5;50,22;6434,41;119,85;11053,1;126,16;156,74;88,26;128,41;8,7;189,14;12,81;<LOD;27,38;<LOD;13,14;28,72;5,11;71,64;1,96;45,44;1,99;22,95;1,63;400,59;4,24;31,93;1,67;16,02;3,03;4,86;0,65;<LOD;3,45;<LOD;1,5;<LOD;1,76;5,32;2,47;<LOD;29,99;0,26;0,14;<LOD;32,6;<LOD;95,33;<LOD;1,62;539,69;19,29;30,73;6,85;457,93;12,99;55,74;5,25;<LOD;0,58;<LOD;5,14;<LOD;2,84;41,32;4,61;272,47;17,75;174,01;14,58;<LOD;40,4;<LOD;1,5;<LOD;1,5;<LOD;1,5;494,14;22,98;575558,19;2388,13
3372;25.02.2025 16:36;TestAll Geo;330,41;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;278337,72;1111,86;8010,77;68,09;103922,95;1165,59;39209,37;196,36;371,33;35,09;<LOD;1372,6;2203,11;57,38;7860,69;134,41;9816,79;115,41;225,03;96,54;134,02;8,6;208,36;13,76;<LOD;27,57;<LOD;13,11;35,48;5,23;84,22;2,09;51,26;2,06;25,2;1,65;437,83;4,39;36,45;1,73;16,22;3,03;5,12;0,65;3,61;2,4;<LOD;1,5;<LOD;1,77;8,28;2,53;<LOD;28,82;0,29;0,14;<LOD;31,05;<LOD;95,69;<LOD;1,81;604,35;18,84;29,04;6,59;459,47;12,51;57,04;5,05;<LOD;0,55;<LOD;4,88;<LOD;2,68;42,36;4,45;290,06;17,27;186,96;14,17;<LOD;41,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;374,66;20,93;543558,56;2409,63
3371;25.02.2025 16:28;TestAll Geo;330,26;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;248034,08;1060,12;5468,07;53,53;117760,95;1162,05;30273,53;170,1;259,72;31,09;<LOD;1103,36;1994,76;52,51;5213,29;108,39;1041,24;49,34;188,04;80,3;109,09;7,37;191,74;14,27;<LOD;26,67;<LOD;12,82;30,15;4,85;47,74;1,63;25,85;1,59;19,2;1,54;285,99;3,57;26,3;1,51;20,04;3,02;4,79;0,62;<LOD;2,94;<LOD;1,5;<LOD;1,5;<LOD;4,92;<LOD;29,03;0,37;0,14;<LOD;29,9;<LOD;89,05;2,17;1,19;411,21;16,37;<LOD;8,74;405,21;11,05;36,4;4,44;<LOD;0,49;<LOD;4,48;<LOD;2,44;32,91;3,9;295,33;16,16;191,46;13,25;<LOD;38,05;<LOD;1,5;<LOD;1,5;<LOD;1,5;275,64;18,6;583152,88;2241,74
3370;25.02.2025 16:17;TestAll Geo;330,1;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;203959,3;949,43;6588,43;63,71;107620,34;1174,23;39386,4;194,38;408,97;34,96;<LOD;1277,43;1014,27;40,8;4320,78;103,7;4218,29;82,66;<LOD;143,29;112,94;8,56;175,25;12,56;90,67;15,48;<LOD;13,99;42,04;5,37;50,11;1,66;28,43;1,66;23,64;1,59;285,85;3,59;25,6;1,5;14,79;2,92;5,17;0,63;<LOD;3,11;<LOD;1,5;<LOD;1,76;7,58;2,44;<LOD;29,92;<LOD;0,2;<LOD;31,54;<LOD;95,12;1,76;0,93;238,09;17,75;<LOD;9,71;366,04;12,28;33,52;5,01;<LOD;0,55;<LOD;5,26;<LOD;2,94;31,58;4,41;246,93;17,75;155,52;14,59;<LOD;39,07;<LOD;1,5;<LOD;1,5;<LOD;1,5;517,4;23,16;625007,75;2225,42
3369;25.02.2025 16:02;TestAll Geo;330,44;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;229442,25;998,47;6404,76;59,95;125373,78;1228,28;37366,82;186,5;423,53;34,41;<LOD;1190,21;1154,81;44,23;5309,78;113,48;5461,51;84,44;251,25;83,6;108,81;8;211,31;14,69;<LOD;26,52;<LOD;12,67;35,92;5,04;49,9;1,63;28,44;1,64;22,37;1,55;312,66;3,67;26,51;1,5;16,58;2,89;4,55;0,6;<LOD;3,03;<LOD;1,5;<LOD;1,5;4,75;2,36;<LOD;27,47;0,34;0,14;<LOD;29,77;<LOD;91,34;2,03;1,07;277,57;16,35;<LOD;8,91;377,91;11,26;34,77;4,58;<LOD;0,51;<LOD;4,54;<LOD;2,53;35,11;4,07;251,78;15,88;163,28;13,07;<LOD;36,84;<LOD;1,5;<LOD;1,5;<LOD;1,5;355,34;19,42;582725,94;2291,6
3368;25.02.2025 15:54;TestAll Geo;330,29;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;206649,47;941,75;4775,81;54,15;93195,17;1099,34;44936,92;213,91;989,7;46,39;<LOD;1338,03;4600,15;80,76;12202;168,58;1955,39;65,5;362,85;110,21;135,99;8,27;160,24;13,48;138,19;16,86;33,97;8,7;43,29;5,68;154,54;2,78;40,8;1,91;21,55;1,61;438,72;4,51;31,06;1,65;12,97;2,98;3,48;0,61;<LOD;3,55;<LOD;1,5;<LOD;1,82;6,17;2,46;<LOD;30,87;0,33;0,15;<LOD;33,74;<LOD;101,43;<LOD;2,38;1404,7;22,96;18,83;6,87;427,61;12,9;45,37;5,2;<LOD;0,58;<LOD;5,31;<LOD;2,95;35,83;4,56;279,33;18,61;206,54;15,52;<LOD;37,71;<LOD;1,5;<LOD;1,5;<LOD;1,5;762,01;24,75;621830,63;2198,42
3367;25.02.2025 15:25;TestAll Geo;330,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;244164,66;1081,49;4393,52;51,57;128436,41;1339,08;41471,79;214,14;1134,55;50,51;<LOD;1310,43;3236,02;73,02;13593,65;179,49;823,14;53,09;191,89;92,36;117,2;7,88;150,41;13,76;172,85;17,85;<LOD;14,52;50,93;6,05;148,08;2,84;41,13;2,01;18,59;1,65;461,97;4,8;31,72;1,74;13,94;3,13;3,63;0,64;<LOD;3,63;<LOD;1,5;<LOD;1,94;4,51;2,54;<LOD;31,87;0,39;0,16;<LOD;35,17;<LOD;103,03;<LOD;2,13;1665,12;23,45;70,87;6,93;464,86;12,89;57,34;5,19;<LOD;0,58;<LOD;5,18;<LOD;2,86;37,95;4,51;388,46;19,36;229,55;15,57;<LOD;40,22;<LOD;1,5;<LOD;1,5;<LOD;1,5;334,5;21,55;554722;2529,39
3366;25.02.2025 15:12;TestAll Geo;330,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;240292,45;1024,8;4514,08;51,89;104722,52;1166,99;44462,94;218,77;1157,27;50,25;<LOD;1306,07;3783,87;76,74;12700,67;174,59;1271,03;56,43;275,62;94,39;111,94;7,77;141,22;13,6;145,46;17,24;30,37;8,77;46,92;5,92;148,64;2,81;42,68;2,02;21,3;1,67;487,69;4,85;32,77;1,73;14,43;3,11;4,43;0,66;<LOD;3,69;<LOD;1,5;<LOD;1,82;6,84;2,58;<LOD;30,17;0,35;0,15;<LOD;34,73;<LOD;103,4;2,96;1,52;1754,21;24,45;116,12;7,31;515,83;13,6;79,92;5,52;0,72;0,41;<LOD;5,1;<LOD;2,83;45,03;4,77;357,97;18,96;238,87;15,54;<LOD;40,74;<LOD;1,5;<LOD;1,5;<LOD;1,5;401,78;21,41;579938,88;2357,1
3365;25.02.2025 15:05;TestAll Geo;330,25;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;269949,22;1113,36;3932,46;46,2;78517,52;992,77;37105,92;192,37;840,72;43,13;<LOD;1289,64;3544,1;69,32;11408,6;155,58;677,42;52,09;163,37;94,9;96,84;7,05;73,6;12,16;95,4;15,85;<LOD;13,21;49,67;5,67;134,82;2,58;41,55;1,92;20,87;1,6;466,84;4,57;30,15;1,63;15,14;3,01;4,06;0,62;<LOD;3,46;<LOD;1,5;<LOD;1,82;<LOD;5,49;<LOD;29,82;0,28;0,14;<LOD;33,43;<LOD;95,64;<LOD;2,04;1177,75;20,97;<LOD;9,62;383,68;11,96;32,22;4,82;<LOD;0,53;<LOD;4,98;<LOD;2,82;32,33;4,27;325,37;18,19;196,44;14,75;<LOD;38,08;<LOD;1,5;<LOD;1,5;<LOD;1,5;427,4;22,15;585368,25;2170,81
3364;25.02.2025 14:37;TestAll Geo;330,17;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;230955,2;997,08;6033,49;56,58;102057,94;1107,28;36724,8;186,61;306,52;32,62;<LOD;1191,21;1895,53;51,37;7447,72;124,78;663,41;50,03;<LOD;130,62;119,48;7,68;159,29;12,46;<LOD;26,72;31,58;8,06;44,33;5,36;69,32;1,88;43,48;1,91;22,62;1,59;291,69;3,61;34,08;1,65;16,54;2,95;5,44;0,64;<LOD;3,32;<LOD;1,5;<LOD;1,65;4,66;2,39;<LOD;28,83;0,27;0,14;<LOD;31,58;<LOD;92,57;2,01;1,08;491,3;17,96;<LOD;9,41;412,87;11,94;42,25;4,83;<LOD;0,53;<LOD;4,97;<LOD;2,78;32,77;4,2;269,8;17,32;173,14;14,24;<LOD;40,06;<LOD;1,5;<LOD;1,5;<LOD;1,5;393,76;21,19;606757,81;2187,83
3363;25.02.2025 14:13;TestAll Geo;330,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;231511,39;1006,56;6019,54;58,61;109108,09;1180,92;34115,78;176,35;239,75;30,01;<LOD;1266,88;1428,68;44,92;6178,24;113,58;908,36;56,74;167,64;83,06;117,14;8,08;145,84;11,72;<LOD;26,8;<LOD;12,89;23,48;4,69;55,91;1,69;38,34;1,8;21,07;1,53;284,98;3,5;30,88;1,56;14,28;2,8;4,78;0,61;<LOD;3,2;<LOD;1,5;<LOD;1,56;6,03;2,32;<LOD;28,07;0,24;0,13;<LOD;31,08;<LOD;89,29;<LOD;1,42;205,42;17,69;<LOD;9,67;371,64;12,38;31,6;5,03;<LOD;0,56;<LOD;5,12;<LOD;2,89;32,34;4,45;194,26;16,8;122,25;13,89;<LOD;37,71;<LOD;1,5;<LOD;1,5;<LOD;1,5;539,52;23,49;601980,5;2264,37
3362;25.02.2025 14:02;TestAll Geo;330,4;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;241792,38;1047,58;6078,52;57,39;114788,13;1199,73;32436,54;172,97;251,4;30,75;<LOD;1230,38;1487,39;46,14;6309,98;115,53;975,07;54,85;187,28;86,01;122,2;7,86;169,2;12,31;<LOD;26,95;33,49;8;32,97;4,92;53,79;1,68;33,76;1,72;20,93;1,53;271,69;3,44;31,05;1,56;14,52;2,83;4,09;0,59;<LOD;3,1;<LOD;1,5;<LOD;1,6;4,09;2,29;<LOD;29,46;0,32;0,14;<LOD;30,14;<LOD;88,6;<LOD;1,47;446,34;17,99;<LOD;9,59;418,81;12,13;46,79;4,92;<LOD;0,54;<LOD;5,05;<LOD;2,8;33,9;4,27;286,35;17,71;181,72;14,52;<LOD;36,49;<LOD;1,5;<LOD;1,5;<LOD;1,5;494,29;22,31;587656,19;2282,83
3361;25.02.2025 13:31;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;263632;1060,26;6389,87;60,62;132869,41;1312,96;37450,39;181,19;175,99;28,34;<LOD;1262,59;1400,58;50,62;7178,4;133,25;1389,52;57,36;268,25;92,39;102,6;8,17;191,52;14,15;<LOD;25,51;<LOD;12,24;22,87;4,59;52,25;1,62;37,6;1,74;23,11;1,52;295,04;3,48;32,75;1,56;16,96;2,82;4,47;0,59;<LOD;3,08;<LOD;1,5;<LOD;1,5;5,57;2,31;<LOD;27,41;0,26;0,13;<LOD;29,59;<LOD;90,41;<LOD;1,62;355,53;19,95;<LOD;8,1;261,21;10,39;<LOD;6,34;<LOD;0,47;<LOD;4,58;<LOD;2,51;28,72;3,91;149,46;14,66;88,48;12,12;<LOD;36,66;<LOD;1,5;<LOD;1,5;<LOD;1,5;333,14;20,81;542962,38;2428,03
3360;25.02.2025 13:06;TestAll Geo;330,53;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;229444,94;1027,14;7263,07;66,43;125835,45;1323,64;44080,64;213,16;397,22;36,59;<LOD;1376,84;887,47;35,6;3859,83;92,04;4833,64;88,64;149,93;77,32;109,67;8,54;154,03;10,91;113,08;16,82;44,89;9,19;46,75;5,84;54,83;1,79;45,76;2,04;25,25;1,68;342,8;4,02;25,5;1,61;19,1;3,16;4,95;0,66;<LOD;3,5;<LOD;1,5;<LOD;1,86;6,98;2,62;<LOD;31,99;0,33;0,15;<LOD;34,97;<LOD;102,08;<LOD;1,16;377,69;19,9;<LOD;10,59;385,28;13,42;33,18;5,43;<LOD;0,6;<LOD;5,68;<LOD;3,19;40,37;4,93;237,62;18,64;139,32;15,23;<LOD;41,11;<LOD;1,5;<LOD;1,5;<LOD;1,5;502,43;23,62;575363,06;2496,18
3359;25.02.2025 13:00;TestAll Geo;330,06;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;217997,47;1058,74;4881,42;54,21;123210,51;1371,04;50571,56;242,79;399,39;39,8;<LOD;1479,96;695,99;28,5;2954,57;75;4512,11;92,36;<LOD;170,72;104,43;8,25;130,34;9,02;129,34;18,94;48,97;10,35;49,91;6,48;62,83;2,02;47,57;2,19;27,29;1,81;375,49;4,46;28,66;1,77;24,08;3,53;4,64;0,7;<LOD;3,74;<LOD;1,5;<LOD;2,17;6,41;2,91;<LOD;35,52;0,37;0,16;<LOD;39,59;<LOD;112,67;1,08;0,65;215,48;20,46;<LOD;10,98;324,4;13,92;14,89;5,64;<LOD;0,63;<LOD;6,37;<LOD;3,56;37;5,21;214,61;20,31;131,22;16,7;<LOD;44,42;<LOD;1,5;<LOD;1,5;<LOD;1,5;486,74;26,15;585538,44;2595,31
3358;25.02.2025 12:35;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;210365,02;949,61;7031,51;66,03;127418,34;1289,11;51335,32;227,89;405,03;37,28;<LOD;1230,17;696,68;39,4;3836,97;107,15;2777,57;68,62;258,67;89,05;115,45;8,73;221,7;14,2;107,52;16,23;<LOD;13,84;36,47;5,52;60,27;1,84;28,49;1,71;23,27;1,64;303,91;3,79;31,62;1,63;20,04;3,16;5,41;0,66;<LOD;3,18;<LOD;1,5;<LOD;1,79;5,45;2,58;<LOD;30,51;0,33;0,15;<LOD;32,11;<LOD;105,73;<LOD;1,39;732,88;20,31;63,97;7,04;496,79;13,36;67,09;5,38;<LOD;0,6;<LOD;5,16;<LOD;2,82;41,5;4,66;325,3;18,48;200,66;15,05;<LOD;41,58;<LOD;1,5;<LOD;1,5;<LOD;1,5;708,4;22,48;590341,69;2358,3
3357;25.02.2025 12:10;TestAll Geo;330,31;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;197492,5;929,74;8095,62;75,25;125322,49;1297,63;60038,19;252,45;324,34;37,52;<LOD;1276,13;727,35;41;3942,36;111,07;1310,74;58,56;330,01;98,83;123,39;9,84;263,56;14,74;92,73;16,97;<LOD;14,22;39,1;5,89;51,81;1,78;32,3;1,83;27,26;1,73;388,68;4,31;30,51;1,67;21,58;3,29;5,7;0,69;<LOD;3,33;<LOD;1,5;<LOD;1,87;5,37;2,69;<LOD;31,13;0,42;0,15;<LOD;34,01;<LOD;112,99;<LOD;1,47;475,3;20,26;43,96;7,36;475,01;13,97;64,69;5,67;<LOD;0,62;<LOD;5,42;<LOD;3,13;39,4;4,9;320,9;19,21;193,88;15,59;<LOD;43,66;<LOD;1,5;<LOD;1,5;<LOD;1,5;3384,46;37,24;596033,81;2371,18
